
Enter the Max number of generations: 
Enter the crossover probability (0.0 - 1.0): 
Enter the mutation probability (0.0 - 1.0): 
------------------------------------------------------------------------------------------
#	x1	x2	x3	x4	F(x1,x2,x3,x4)	Fitness	Parents
------------------------------------------------------------------------------------------
17	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.000870	(14,31)
18	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.000870	(14,31)
19	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.000870	(29,30)
20	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.000870	(29,30)
21	-46.2214	-12.4019	-27.6978	+2.4586	-21189004336082446221372161391028938217025945206784.000000	0.004171	(49,24)
22	+42.1732	-48.6050	-28.3102	+2.3162	-288050150835824782208789559532271697886579785728.000000	0.000057	(49,24)
23	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.000870	(0,0)
24	+42.1732	-29.1387	-16.1306	+21.5825	-19788818860858604743177766133189813731328.000000	0.000000	(0,0)
25	+42.1732	+5.3359	-42.4044	+8.8700	-97221426642629874013711983978964292993024.000000	0.000000	(8,22)
26	-49.5403	-25.9002	-38.2658	+4.1392	-10148353789044306776397242539011835265902498650521600.000000	1.000000	(8,22)
27	+16.3195	-24.4137	-22.6431	-46.0562	-851996680840684360397604012389261608994471936.000000	0.000000	(0,0)
28	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.000870	(0,0)
29	+24.6779	-11.3280	-44.8718	-7.3497	-94248229620297054288371655372548202768013197312.000000	0.000019	(16,42)
30	-3.6138	-19.9218	-40.4134	-7.7154	-19983813204491183738741194983860692452828621307904.000000	0.003934	(16,42)
31	-3.7772	-25.8787	-12.9274	+25.0796	-824842236432481247307102192259122925745995776.000000	0.000000	(0,0)
32	-46.2214	-12.4019	-20.7505	+4.0742	-1740651566265774530614935327831873394125058342912.000000	0.000343	(0,0)
33	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.000870	(0,0)
34	+42.1732	-38.8174	-21.0433	+3.9610	-204811037056935197824004612979715574692052992.000000	0.000000	(0,0)
35	-49.5403	+28.0407	-45.4127	+1.8664	-573962729570307998592758889037988468787372883968.000000	0.000113	(9,4)
36	+42.1732	-48.6050	-35.2575	+1.6370	-4417987981928374807503853483322365862165029584896.000000	0.000870	(9,4)
37	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.000870	(0,0)
38	+42.1732	-29.1387	-16.1306	+21.5825	-19788818860858604743177766133189813731328.000000	0.000000	(0,0)
39	+42.1732	-48.6050	-7.2296	+7.2185	-18057523227154160382751425448915922885541888.000000	0.000000	(48,49)
40	-46.2214	-12.4019	-20.7505	+4.0742	-1740651566265774530614935327831873394125058342912.000000	0.000343	(48,49)
41	-3.6138	-19.9218	-40.4134	-6.9881	-19983813204491183738741194983860692452828621307904.000000	0.003934	(31,20)
42	+24.6779	-11.3280	-42.6853	+1.0870	-34454732935948231924165558840771834492152184832.000000	0.000007	(25,37)
43	+42.1732	-28.8247	-37.8783	+3.6963	-37732000955025882981401725266256028549041356800.000000	0.000007	(29,22)
44	-49.5403	+8.2604	-42.7919	+9.3129	-37975219735115335737717988480603376183592200699904.000000	0.007470	(29,22)
45	+24.6779	-25.8049	-40.4448	+0.6732	-1127130093533531718236516830087025716195844161536.000000	0.000222	(34,8)
46	+42.1732	-34.2209	-38.5301	+0.6833	-281465370274608437281764027244036539106071674880.000000	0.000055	(34,8)
47	-49.6512	-1.2098	-7.3045	-15.9958	-93077219050741934378016348311302687600672768.000000	0.000000	(0,0)
48	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.000870	(0,0)
49	-49.5403	+28.0407	-26.7076	+2.2892	-33599670667402625822619320711982164343783424.000000	0.000000	(0,0)
50	+42.1732	-25.4232	-23.3044	-28.2344	-1170329790940015007126039451551412133036032.000000	0.000000	(0,0)

